RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,EOM_Date,Value
395043,619,"Ruston, LA",Msa,LA,2022-03-31,2023-03-31,7.7
753889,620,"Hillsdale, MI",Msa,MI,2022-03-31,2023-03-31,10.8
394789,621,"Lewistown, PA",Msa,PA,2022-03-31,2023-03-31,10.5
395034,622,"Rockingham, NC",Msa,NC,2022-03-31,2023-03-31,11.0
394990,623,"Ponca City, OK",Msa,OK,2022-03-31,2023-03-31,15.3
394397,624,"Blytheville, AR",Msa,AR,2022-03-31,2023-03-31,10.0
395017,625,"Red Wing, MN",Msa,MN,2022-03-31,2023-03-31,11.4
753918,626,"Shawano, WI",Msa,WI,2022-03-31,2023-03-31,9.8
394446,627,"Cedar City, UT",Msa,UT,2022-03-31,2023-03-31,15.5
394375,628,"Bedford, IN",Msa,IN,2022-03-31,2023-03-31,11.7
394631,629,"Gillette, WY",Msa,WY,2022-03-31,2023-03-31,5.7
753905,630,"Newport, OR",Msa,OR,2022-03-31,2023-03-31,16.8
395201,631,"Wapakoneta, OH",Msa,OH,2022-03-31,2023-03-31,10.9
394695,632,"Huntingdon, PA",Msa,PA,2022-03-31,2023-03-31,9.0
394377,633,"Bellefontaine, OH",Msa,OH,2022-03-31,2023-03-31,11.1
394842,634,"McAlester, OK",Msa,OK,2022-03-31,2023-03-31,8.3
394391,635,"Blackfoot, ID",Msa,ID,2022-03-31,2023-03-31,15.7
394883,636,"Moultrie, GA",Msa,GA,2022-03-31,2023-03-31,10.5
394677,637,"Henderson, NC",Msa,NC,2022-03-31,2023-03-31,12.3
394482,638,"Coldwater, MI",Msa,MI,2022-03-31,2023-03-31,11.0
394667,639,"Harrison, AR",Msa,AR,2022-03-31,2023-03-31,11.2
395037,640,"Rolla, MO",Msa,MO,2022-03-31,2023-03-31,9.8
395091,641,"Shelbyville, TN",Msa,TN,2022-03-31,2023-03-31,19.6
394545,643,"Duncan, OK",Msa,OK,2022-03-31,2023-03-31,8.5
753904,644,"Marion, NC",Msa,NC,2022-03-31,2023-03-31,11.0
394785,645,"Lewisburg, PA",Msa,PA,2022-03-31,2023-03-31,9.5
395008,646,"Pullman, WA",Msa,WA,2022-03-31,2023-03-31,11.6
395155,647,"Thomasville, GA",Msa,GA,2022-03-31,2023-03-31,9.8
394379,648,"Bemidji, MN",Msa,MN,2022-03-31,2023-03-31,9.9
394887,649,"Mount Sterling, KY",Msa,KY,2022-03-31,2023-03-31,10.0
394947,650,"Ottumwa, IA",Msa,IA,2022-03-31,2023-03-31,6.7
394954,651,"Pahrump, NV",Msa,NV,2022-03-31,2023-03-31,17.6
394850,652,"Menomonie, WI",Msa,WI,2022-03-31,2023-03-31,10.0
395083,653,"Selma, AL",Msa,AL,2022-03-31,2023-03-31,8.6
395032,654,"Rock Springs, WY",Msa,WY,2022-03-31,2023-03-31,9.2
394424,655,"Bucyrus, OH",Msa,OH,2022-03-31,2023-03-31,9.1
394409,656,"Bradford, PA",Msa,PA,2022-03-31,2023-03-31,11.4
753865,657,"Bardstown, KY",Msa,KY,2022-03-31,2023-03-31,12.9
394500,658,"Cornelia, GA",Msa,GA,2022-03-31,2023-03-31,11.7
394426,659,"Burley, ID",Msa,ID,2022-03-31,2023-03-31,15.6
394654,660,"Greenwood, MS",Msa,MS,2022-03-31,2023-03-31,12.2
394384,661,"Big Rapids, MI",Msa,MI,2022-03-31,2023-03-31,10.1
394993,662,"Poplar Bluff, MO",Msa,MO,2022-03-31,2023-03-31,7.5
394895,663,"Muscatine, IA",Msa,IA,2022-03-31,2023-03-31,7.8
394319,664,"Alma, MI",Msa,MI,2022-03-31,2023-03-31,10.7
394548,665,"Durant, OK",Msa,OK,2022-03-31,2023-03-31,10.6
395087,666,"Seymour, IN",Msa,IN,2022-03-31,2023-03-31,11.1
394538,667,"Douglas, GA",Msa,GA,2022-03-31,2023-03-31,10.4
395228,668,"Willmar, MN",Msa,MN,2022-03-31,2023-03-31,9.5
394349,669,"Auburn, IN",Msa,IN,2022-03-31,2023-03-31,14.4
395081,670,"Sedalia, MO",Msa,MO,2022-03-31,2023-03-31,12.1
394961,671,"Paragould, AR",Msa,AR,2022-03-31,2023-03-31,10.6
395230,672,"Wilmington, OH",Msa,OH,2022-03-31,2023-03-31,12.0
394779,673,"Lawrenceburg, TN",Msa,TN,2022-03-31,2023-03-31,12.0
395203,674,"Warren, PA",Msa,PA,2022-03-31,2023-03-31,8.6
394560,675,"El Dorado, AR",Msa,AR,2022-03-31,2023-03-31,9.3
394891,677,"Mountain Home, AR",Msa,AR,2022-03-31,2023-03-31,10.2
394448,678,"Cedartown, GA",Msa,GA,2022-03-31,2023-03-31,13.6
753913,679,"Port Clinton, OH",Msa,OH,2022-03-31,2023-03-31,9.2
394558,680,"El Campo, TX",Msa,TX,2022-03-31,2023-03-31,9.9
394876,681,"Montrose, CO",Msa,CO,2022-03-31,2023-03-31,11.2
394567,682,"Ellensburg, WA",Msa,WA,2022-03-31,2023-03-31,16.0
394715,683,"Jacksonville, IL",Msa,IL,2022-03-31,2023-03-31,7.6
753916,684,"Sandpoint, ID",Msa,ID,2022-03-31,2023-03-31,14.8
394316,685,"Alice, TX",Msa,TX,2022-03-31,2023-03-31,7.1
394449,686,"Celina, OH",Msa,OH,2022-03-31,2023-03-31,11.0
394627,687,"Garden City, KS",Msa,KS,2022-03-31,2023-03-31,10.8
394833,688,"Marshalltown, IA",Msa,IA,2022-03-31,2023-03-31,7.4
394297,689,"Aberdeen, SD",Msa,SD,2022-03-31,2023-03-31,8.5
395219,690,"West Plains, MO",Msa,MO,2022-03-31,2023-03-31,10.2
753877,691,"Cullowhee, NC",Msa,NC,2022-03-31,2023-03-31,13.3
394574,692,"Espa±ola, NM",Msa,NM,2022-03-31,2023-03-31,9.7
395026,693,"Riverton, WY",Msa,WY,2022-03-31,2023-03-31,9.3
395158,694,"Tifton, GA",Msa,GA,2022-03-31,2023-03-31,10.4
395178,695,"Urbana, OH",Msa,OH,2022-03-31,2023-03-31,11.3
394434,696,"Cambridge, OH",Msa,OH,2022-03-31,2023-03-31,10.7
394934,697,"Okeechobee, FL",Msa,FL,2022-03-31,2023-03-31,7.1
394845,698,"McMinnville, TN",Msa,TN,2022-03-31,2023-03-31,14.2
395082,699,"Selinsgrove, PA",Msa,PA,2022-03-31,2023-03-31,10.0
394904,700,"Natchitoches, LA",Msa,LA,2022-03-31,2023-03-31,7.0
394383,702,"Berlin, NH",Msa,NH,2022-03-31,2023-03-31,10.4
394799,703,"Lock Haven, PA",Msa,PA,2022-03-31,2023-03-31,10.1
395099,704,"Sikeston, MO",Msa,MO,2022-03-31,2023-03-31,8.3
394354,705,"Austin, MN",Msa,MN,2022-03-31,2023-03-31,11.7
394476,706,"Clewiston, FL",Msa,FL,2022-03-31,2023-03-31,16.6
394981,707,"Pittsburg, KS",Msa,KS,2022-03-31,2023-03-31,7.6
394526,708,"Defiance, OH",Msa,OH,2022-03-31,2023-03-31,11.2
395072,709,"Scottsbluff, NE",Msa,NE,2022-03-31,2023-03-31,8.6
394801,710,"Logansport, IN",Msa,IN,2022-03-31,2023-03-31,10.5
394992,711,"Pontiac, IL",Msa,IL,2022-03-31,2023-03-31,6.6
394663,712,"Hannibal, MO",Msa,MO,2022-03-31,2023-03-31,10.0
394888,713,"Mount Vernon, IL",Msa,IL,2022-03-31,2023-03-31,7.5
394690,714,"Houghton, MI",Msa,MI,2022-03-31,2023-03-31,9.2
395176,715,"Union City, TN",Msa,TN,2022-03-31,2023-03-31,9.6
395069,716,"Sault Ste. Marie, MI",Msa,MI,2022-03-31,2023-03-31,12.9
395192,717,"Vincennes, IN",Msa,IN,2022-03-31,2023-03-31,10.2
394624,718,"Gainesville, TX",Msa,TX,2022-03-31,2023-03-31,12.0
394550,719,"Dyersburg, TN",Msa,TN,2022-03-31,2023-03-31,9.9
394745,720,"Kill Devil Hills, NC",Msa,NC,2022-03-31,2023-03-31,34.4
394507,722,"Crawfordsville, IN",Msa,IN,2022-03-31,2023-03-31,11.7
394422,723,"Brownwood, TX",Msa,TX,2022-03-31,2023-03-31,9.7
395129,725,"Stephenville, TX",Msa,TX,2022-03-31,2023-03-31,9.8
394324,726,"Americus, GA",Msa,GA,2022-03-31,2023-03-31,9.2
394554,727,"Easton, MD",Msa,MD,2022-03-31,2023-03-31,12.3
394920,728,"North Platte, NE",Msa,NE,2022-03-31,2023-03-31,8.1
394914,729,"Newberry, SC",Msa,SC,2022-03-31,2023-03-31,9.3
394300,730,"Ada, OK",Msa,OK,2022-03-31,2023-03-31,9.5
394881,731,"Moscow, ID",Msa,ID,2022-03-31,2023-03-31,12.9
395046,732,"Safford, AZ",Msa,AZ,2022-03-31,2023-03-31,12.3
394894,733,"Murray, KY",Msa,KY,2022-03-31,2023-03-31,8.7
394382,734,"Bennington, VT",Msa,VT,2022-03-31,2023-03-31,10.1
394696,735,"Huntington, IN",Msa,IN,2022-03-31,2023-03-31,11.8
394840,736,"Mayfield, KY",Msa,KY,2022-03-31,2023-03-31,9.2
394438,737,"Canton, IL",Msa,IL,2022-03-31,2023-03-31,6.6
394573,737,"Escanaba, MI",Msa,MI,2022-03-31,2023-03-31,9.1
394499,739,"Corinth, MS",Msa,MS,2022-03-31,2023-03-31,9.2
394341,740,"Astoria, OR",Msa,OR,2022-03-31,2023-03-31,11.4
394973,741,"Peru, IN",Msa,IN,2022-03-31,2023-03-31,11.3
394506,742,"Coshocton, OH",Msa,OH,2022-03-31,2023-03-31,10.5
394916,743,"Newton, IA",Msa,IA,2022-03-31,2023-03-31,8.0
753898,744,"Logan, WV",Msa,WV,2022-03-31,2023-03-31,9.1
394370,745,"Bay City, TX",Msa,TX,2022-03-31,2023-03-31,9.5
394617,746,"Fremont, NE",Msa,NE,2022-03-31,2023-03-31,10.7
394702,747,"Hutchinson, MN",Msa,MN,2022-03-31,2023-03-31,13.0
394366,748,"Batesville, AR",Msa,AR,2022-03-31,2023-03-31,8.0
394948,749,"Owatonna, MN",Msa,MN,2022-03-31,2023-03-31,10.5
395191,750,"Vidalia, GA",Msa,GA,2022-03-31,2023-03-31,11.1
753922,751,"Summit Park, UT",Msa,UT,2022-03-31,2023-03-31,19.1
753864,752,"Arkansas City-Winfield, KS",Msa,KS,2022-03-31,2023-03-31,8.0
394771,753,"Laramie, WY",Msa,WY,2022-03-31,2023-03-31,10.5
394984,754,"Plainview, TX",Msa,TX,2022-03-31,2023-03-31,7.7
394385,755,"Big Spring, TX",Msa,TX,2022-03-31,2023-03-31,10.3
394777,756,"Laurinburg, NC",Msa,NC,2022-03-31,2023-03-31,9.8
394535,757,"Dixon, IL",Msa,IL,2022-03-31,2023-03-31,8.0
394315,758,"Alexandria, MN",Msa,MN,2022-03-31,2023-03-31,10.8
394915,759,"Newport, TN",Msa,TN,2022-03-31,2023-03-31,12.0
394522,760,"DeRidder, LA",Msa,LA,2022-03-31,2023-03-31,8.3
394781,761,"Lebanon, MO",Msa,MO,2022-03-31,2023-03-31,12.9
394481,762,"Coffeyville, KS",Msa,KS,2022-03-31,2023-03-31,4.2
395084,763,"Seneca Falls, NY",Msa,NY,2022-03-31,2023-03-31,9.8
395137,764,"Sulphur Springs, TX",Msa,TX,2022-03-31,2023-03-31,11.2
394835,765,"Martin, TN",Msa,TN,2022-03-31,2023-03-31,10.7
395141,766,"Susanville, CA",Msa,CA,2022-03-31,2023-03-31,11.3
394417,767,"Brookhaven, MS",Msa,MS,2022-03-31,2023-03-31,10.7
394335,768,"Arcadia, FL",Msa,FL,2022-03-31,2023-03-31,13.7
395150,769,"Taylorville, IL",Msa,IL,2022-03-31,2023-03-31,7.4
394525,770,"Decatur, IN",Msa,IN,2022-03-31,2023-03-31,10.5
753894,771,"Junction City, KS",Msa,KS,2022-03-31,2023-03-31,7.8
394557,772,"Effingham, IL",Msa,IL,2022-03-31,2023-03-31,8.3
395184,773,"Valley, AL",Msa,AL,2022-03-31,2023-03-31,9.5
394430,774,"Butte, MT",Msa,MT,2022-03-31,2023-03-31,11.8
394331,775,"Angola, IN",Msa,IN,2022-03-31,2023-03-31,11.6
394473,776,"Cleveland, MS",Msa,MS,2022-03-31,2023-03-31,4.4
394536,778,"Dodge City, KS",Msa,KS,2022-03-31,2023-03-31,9.2
394413,779,"Brenham, TX",Msa,TX,2022-03-31,2023-03-31,10.3
394569,780,"Emporia, KS",Msa,KS,2022-03-31,2023-03-31,8.1
753892,782,"Jackson, OH",Msa,OH,2022-03-31,2023-03-31,11.6
394613,783,"Frankfort, IN",Msa,IN,2022-03-31,2023-03-31,11.7
394414,784,"Brevard, NC",Msa,NC,2022-03-31,2023-03-31,11.2
395149,785,"Taos, NM",Msa,NM,2022-03-31,2023-03-31,13.4
753902,786,"Malvern, AR",Msa,AR,2022-03-31,2023-03-31,13.0
395165,787,"Troy, AL",Msa,AL,2022-03-31,2023-03-31,9.1
395196,788,"Wabash, IN",Msa,IN,2022-03-31,2023-03-31,11.0
394433,789,"Cambridge, MD",Msa,MD,2022-03-31,2023-03-31,7.5
394812,790,"Macomb, IL",Msa,IL,2022-03-31,2023-03-31,6.5
395187,791,"Vernal, UT",Msa,UT,2022-03-31,2023-03-31,10.3
394749,792,"Kingsville, TX",Msa,TX,2022-03-31,2023-03-31,5.7
394815,793,"Madison, IN",Msa,IN,2022-03-31,2023-03-31,12.7
394886,794,"Mount Pleasant, TX",Msa,TX,2022-03-31,2023-03-31,9.2
394962,795,"Paris, TN",Msa,TN,2022-03-31,2023-03-31,11.1
394491,796,"Columbus, NE",Msa,NE,2022-03-31,2023-03-31,9.5
394419,797,"Brookings, SD",Msa,SD,2022-03-31,2023-03-31,9.3
394740,798,"Kennett, MO",Msa,MO,2022-03-31,2023-03-31,8.5
394376,800,"Beeville, TX",Msa,TX,2022-03-31,2023-03-31,8.9
394855,801,"Miami, OK",Msa,OK,2022-03-31,2023-03-31,10.4
753878,802,"Dayton, TN",Msa,TN,2022-03-31,2023-03-31,11.2
395207,803,"Washington, IN",Msa,IN,2022-03-31,2023-03-31,11.3
394435,807,"Camden, AR",Msa,AR,2022-03-31,2023-03-31,12.5
394713,808,"Jackson, WY",Msa,WY,2022-03-31,2023-03-31,13.7
394670,809,"Hastings, NE",Msa,NE,2022-03-31,2023-03-31,10.9
394730,810,"Juneau, AK",Msa,AK,2022-03-31,2023-03-31,7.1
394310,811,"Albert Lea, MN",Msa,MN,2022-03-31,2023-03-31,10.1
394786,812,"Lewisburg, TN",Msa,TN,2022-03-31,2023-03-31,29.2
394708,813,"Iron Mountain, MI",Msa,MI,2022-03-31,2023-03-31,9.4
394795,814,"Lincoln, IL",Msa,IL,2022-03-31,2023-03-31,7.2
394725,815,"Jesup, GA",Msa,GA,2022-03-31,2023-03-31,11.1
394751,816,"Kirksville, MO",Msa,MO,2022-03-31,2023-03-31,8.5
394320,818,"Alpena, MI",Msa,MI,2022-03-31,2023-03-31,10.3
395100,819,"Silver City, NM",Msa,NM,2022-03-31,2023-03-31,9.4
394706,820,"Indianola, MS",Msa,MS,2022-03-31,2023-03-31,8.7
753879,821,"Elkins, WV",Msa,WV,2022-03-31,2023-03-31,7.4
394774,822,"Las Vegas, NM",Msa,NM,2022-03-31,2023-03-31,9.1
394846,823,"McPherson, KS",Msa,KS,2022-03-31,2023-03-31,8.3
395093,824,"Sheridan, WY",Msa,WY,2022-03-31,2023-03-31,10.1
395206,825,"Washington Court House, OH",Msa,OH,2022-03-31,2023-03-31,11.4
394381,826,"Bennettsville, SC",Msa,SC,2022-03-31,2023-03-31,12.0
395185,827,"Van Wert, OH",Msa,OH,2022-03-31,2023-03-31,9.7
394853,828,"Merrill, WI",Msa,WI,2022-03-31,2023-03-31,9.5
753901,829,"Ludington, MI",Msa,MI,2022-03-31,2023-03-31,10.2
394858,830,"Middlesborough, KY",Msa,KY,2022-03-31,2023-03-31,10.2
394508,831,"Crescent City, CA",Msa,CA,2022-03-31,2023-03-31,9.3
394921,832,"North Vernon, IN",Msa,IN,2022-03-31,2023-03-31,10.9
394673,833,"Hays, KS",Msa,KS,2022-03-31,2023-03-31,6.5
394601,834,"Forrest City, AR",Msa,AR,2022-03-31,2023-03-31,10.2
394606,835,"Fort Morgan, CO",Msa,CO,2022-03-31,2023-03-31,12.8
394864,836,"Mineral Wells, TX",Msa,TX,2022-03-31,2023-03-31,10.5
753871,837,"Breckenridge, CO",Msa,CO,2022-03-31,2023-03-31,24.0
394364,838,"Bastrop, LA",Msa,LA,2022-03-31,2023-03-31,7.2
394356,839,"Bainbridge, GA",Msa,GA,2022-03-31,2023-03-31,10.4
395214,840,"Wauchula, FL",Msa,FL,2022-03-31,2023-03-31,10.6
753884,841,"Hailey, ID",Msa,ID,2022-03-31,2023-03-31,14.0
394643,842,"Great Bend, KS",Msa,KS,2022-03-31,2023-03-31,6.9
753926,843,"Weatherford, OK",Msa,OK,2022-03-31,2023-03-31,7.0
395211,844,"Watertown, SD",Msa,SD,2022-03-31,2023-03-31,10.0
395154,846,"Thomaston, GA",Msa,GA,2022-03-31,2023-03-31,13.2
394892,847,"Mountain Home, ID",Msa,ID,2022-03-31,2023-03-31,16.2
394322,848,"Altus, OK",Msa,OK,2022-03-31,2023-03-31,10.7
395181,849,"Uvalde, TX",Msa,TX,2022-03-31,2023-03-31,9.6
394791,850,"Lexington, NE",Msa,NE,2022-03-31,2023-03-31,9.6
394401,851,"Boone, IA",Msa,IA,2022-03-31,2023-03-31,8.2
395159,852,"Toccoa, GA",Msa,GA,2022-03-31,2023-03-31,13.3
394470,853,"Clarksdale, MS",Msa,MS,2022-03-31,2023-03-31,0.5
395138,854,"Summerville, GA",Msa,GA,2022-03-31,2023-03-31,9.8
753909,855,"Ottawa, KS",Msa,KS,2022-03-31,2023-03-31,10.2
394912,856,"New Ulm, MN",Msa,MN,2022-03-31,2023-03-31,9.3
394830,857,"Marshall, MN",Msa,MN,2022-03-31,2023-03-31,10.1
394758,858,"La Grande, OR",Msa,OR,2022-03-31,2023-03-31,11.3
394649,859,"Greensburg, IN",Msa,IN,2022-03-31,2023-03-31,11.4
394854,860,"Mexico, MO",Msa,MO,2022-03-31,2023-03-31,11.2
394869,861,"Moberly, MO",Msa,MO,2022-03-31,2023-03-31,12.3
753923,862,"The Dalles, OR",Msa,OR,2022-03-31,2023-03-31,11.8
394529,863,"Deming, NM",Msa,NM,2022-03-31,2023-03-31,11.6
394584,864,"Fallon, NV",Msa,NV,2022-03-31,2023-03-31,14.3
394615,865,"Fredericksburg, TX",Msa,TX,2022-03-31,2023-03-31,12.4
394818,866,"Magnolia, AR",Msa,AR,2022-03-31,2023-03-31,9.4
394436,867,"Campbellsville, KY",Msa,KY,2022-03-31,2023-03-31,8.7
394494,868,"Connersville, IN",Msa,IN,2022-03-31,2023-03-31,12.4
394533,869,"Dickinson, ND",Msa,ND,2022-03-31,2023-03-31,4.2
395110,870,"Spearfish, SD",Msa,SD,2022-03-31,2023-03-31,10.4
394674,871,"Heber, UT",Msa,UT,2022-03-31,2023-03-31,14.5
753921,872,"Steamboat Springs, CO",Msa,CO,2022-03-31,2023-03-31,19.6
394498,873,"Cordele, GA",Msa,GA,2022-03-31,2023-03-31,9.7
394831,874,"Marshall, MO",Msa,MO,2022-03-31,2023-03-31,11.8
394837,874,"Maryville, MO",Msa,MO,2022-03-31,2023-03-31,10.8
394337,876,"Arkadelphia, AR",Msa,AR,2022-03-31,2023-03-31,10.5
394793,877,"Liberal, KS",Msa,KS,2022-03-31,2023-03-31,6.8
394784,878,"Levelland, TX",Msa,TX,2022-03-31,2023-03-31,9.3
395198,879,"Wahpeton, ND",Msa,ND,2022-03-31,2023-03-31,7.7
394868,880,"Mitchell, SD",Msa,SD,2022-03-31,2023-03-31,11.3
395130,881,"Sterling, CO",Msa,CO,2022-03-31,2023-03-31,9.8
394959,882,"Pampa, TX",Msa,TX,2022-03-31,2023-03-31,7.4
395241,883,"Yankton, SD",Msa,SD,2022-03-31,2023-03-31,10.3
395227,884,"Williston, ND",Msa,ND,2022-03-31,2023-03-31,6.7
394945,885,"Oskaloosa, IA",Msa,IA,2022-03-31,2023-03-31,7.1
394418,886,"Brookings, OR",Msa,OR,2022-03-31,2023-03-31,11.6
394687,887,"Hood River, OR",Msa,OR,2022-03-31,2023-03-31,11.5
394371,888,"Beatrice, NE",Msa,NE,2022-03-31,2023-03-31,9.0
394403,889,"Borger, TX",Msa,TX,2022-03-31,2023-03-31,7.0
395014,890,"Raymondville, TX",Msa,TX,2022-03-31,2023-03-31,8.3
394564,891,"Elk City, OK",Msa,OK,2022-03-31,2023-03-31,8.3
394656,892,"Grenada, MS",Msa,MS,2022-03-31,2023-03-31,14.4
394544,893,"Dumas, TX",Msa,TX,2022-03-31,2023-03-31,10.0
394676,894,"Helena, AR",Msa,AR,2022-03-31,2023-03-31,5.0
394965,895,"Parsons, KS",Msa,KS,2022-03-31,2023-03-31,10.4
753914,897,"Port Lavaca, TX",Msa,TX,2022-03-31,2023-03-31,10.1
395239,898,"Worthington, MN",Msa,MN,2022-03-31,2023-03-31,9.6
394979,899,"Pierre, SD",Msa,SD,2022-03-31,2023-03-31,10.3
394578,900,"Evanston, WY",Msa,WY,2022-03-31,2023-03-31,9.2
394718,901,"Jamestown, ND",Msa,ND,2022-03-31,2023-03-31,5.7
395004,902,"Prineville, OR",Msa,OR,2022-03-31,2023-03-31,12.8
394659,905,"Guymon, OK",Msa,OK,2022-03-31,2023-03-31,8.2
395135,908,"Storm Lake, IA",Msa,IA,2022-03-31,2023-03-31,7.9
395236,909,"Woodward, OK",Msa,OK,2022-03-31,2023-03-31,8.9
394996,910,"Portales, NM",Msa,NM,2022-03-31,2023-03-31,9.5
394678,911,"Hereford, TX",Msa,TX,2022-03-31,2023-03-31,12.7
753908,913,"Othello, WA",Msa,WA,2022-03-31,2023-03-31,11.5
394805,914,"Los Alamos, NM",Msa,NM,2022-03-31,2023-03-31,11.5
394594,915,"Fitzgerald, GA",Msa,GA,2022-03-31,2023-03-31,9.6
394841,916,"Maysville, KY",Msa,KY,2022-03-31,2023-03-31,9.6
394342,918,"Atchison, KS",Msa,KS,2022-03-31,2023-03-31,8.8
395104,919,"Snyder, TX",Msa,TX,2022-03-31,2023-03-31,9.8
753880,920,"Fairfield, IA",Msa,IA,2022-03-31,2023-03-31,7.3
395111,921,"Spencer, IA",Msa,IA,2022-03-31,2023-03-31,7.7
395112,921,"Spirit Lake, IA",Msa,IA,2022-03-31,2023-03-31,8.6
753925,923,"Vineyard Haven, MA",Msa,MA,2022-03-31,2023-03-31,10.1
753927,924,"Winnemucca, NV",Msa,NV,2022-03-31,2023-03-31,9.6
395142,925,"Sweetwater, TX",Msa,TX,2022-03-31,2023-03-31,8.6
394330,926,"Andrews, TX",Msa,TX,2022-03-31,2023-03-31,12.7
753929,927,"Zapata, TX",Msa,TX,2022-03-31,2023-03-31,8.4
395186,928,"Vermillion, SD",Msa,SD,2022-03-31,2023-03-31,10.9
394767,929,"Lamesa, TX",Msa,TX,2022-03-31,2023-03-31,11.2
753874,930,"Craig, CO",Msa,CO,2022-03-31,2023-03-31,6.7
394968,931,"Pecos, TX",Msa,TX,2022-03-31,2023-03-31,17.7
395188,932,"Vernon, TX",Msa,TX,2022-03-31,2023-03-31,7.6
394743,933,"Ketchikan, AK",Msa,AK,2022-03-31,2023-03-31,7.0
